batter_id,batter_name,mean_war,std_war,ci_lower,ci_upper,n_samples,significant,ci_width
a12e1d51,SL Malinga,-0.0022406718615995518,0.06315516442487822,-0.12022287412866518,0.12824715496179453,954,False,0.24847002909045973
dfc4d8b5,KW Richardson,-0.0025234597070826975,0.0012634903673814561,-0.004862397656928122,-0.0016207992189760409,650,True,0.0032415984379520813
9eb1455b,NT Ellis,-0.0026130657628603126,0.018488030349328565,-0.040360959509193564,0.03478262760895421,946,False,0.07514358711814778
dec8e038,J Theron,-0.002777838371555885,0.0014663136147924037,-0.007157052869898409,-0.0017892632174746023,619,True,0.005367789652423807
c8f5f961,Anuj Rawat,-0.004106704290261692,0.0658961584105441,-0.10416246717180143,0.14191377974477928,1000,False,0.2460762469165807
c995d726,CA Ingram,-0.005330881374481828,0.2020478793437072,-0.4381571410189097,0.39474699387474854,1000,False,0.8329041348936582
2cdce1be,C Sakariya,-0.006651270860640178,0.023904714796778553,-0.05396741800121779,0.03740065169795322,998,False,0.09136806969917102
5d2eea49,Kartik Tyagi,-0.008875140003062268,0.02190512490052718,-0.051711895018413105,0.03265844603299614,980,False,0.08437034105140925
14f96089,A Zampa,-0.009086017204794844,0.010948886619594802,-0.031701356468184165,0.00879751633560907,865,False,0.04049887280379323
7d92277a,Mujeeb Ur Rahman,-0.011466783884507455,0.0688941834405474,-0.1279032237591929,0.1422351340109232,992,False,0.2701383577701161
30df8c66,Simarjeet Singh,-0.011575353275076418,0.010660673662541203,-0.036339854650345844,0.0029393938470176307,947,False,0.03927924849736347
64775749,RP Meredith,-0.011821262256895861,0.0061388813172116394,-0.029631322686664702,-0.007407830671666176,616,True,0.022223492014998528
dded65e7,IR Jaggi,-0.011833955337827348,0.007745581444595483,-0.028340789542424537,-0.0019815050906434183,860,True,0.02635928445178112
acee4cc4,Imran Tahir,-0.012307691394534345,0.00981423803416866,-0.03333759350228586,0.004181765885107725,994,False,0.037519359387393585
c38d3503,Shivam Mavi,-0.012557207248202699,0.09148306507651834,-0.1600673938765074,0.20638058259094513,1000,False,0.36644797646745253
ba6b2f91,RA Bawa,-0.01257246188916209,0.011076229603170045,-0.034490130978282414,0.0020769780005519324,874,False,0.03656710897883435
1da489ff,S Kaushik,-0.012668327780519278,0.006458892857570656,-0.031164086340077425,-0.007791021585019356,615,True,0.02337306475505807
c8179c68,SB Jakati,-0.013070158981346731,0.006843896869738644,-0.033141706124366274,-0.008285426531091569,613,True,0.024856279593274706
bdadf7da,JL Denly,-0.013091100363141863,0.007020420172280322,-0.032975985345878304,-0.008243996336469576,631,True,0.024731989009408727
b410bd3d,S Lamichhane,-0.01344108468384581,0.006914032690117023,-0.033277631181722896,-0.008319407795430724,627,True,0.024958223386292173
4663bd23,TL Seifert,-0.014055498682349562,0.06840167833297452,-0.15499203971684974,0.1268483998271432,957,False,0.28184043954399296
21d4e29b,Navdeep Saini,-0.014424382931506828,0.011985286199606034,-0.03987491734676311,0.0055194996837255456,979,False,0.04539441703048865
f0f628c7,MM Patel,-0.01461842317160558,0.007460604116901193,-0.03723757031709092,-0.00930939257927273,626,True,0.02792817773781819
7ca5e05d,RS Bopara,-0.01483965627909909,0.17586809119772395,-0.37197552656485333,0.3234779334468272,1000,False,0.6954534600116805
7210d461,Yash Dayal,-0.01522552487821482,0.0077802626487497315,-0.039012467453139514,-0.009753116863284879,622,True,0.029259350589854634
cfa4bd2b,Y Prithvi Raj,-0.016447503287189285,0.008515640614563526,-0.04140349096327079,-0.010350872740817698,618,True,0.031052618222453095
1647bd37,Karanveer Singh,-0.016623932359146873,0.0244658812971111,-0.07060323211997312,0.025582913825744066,946,False,0.09618614594571719
0a67aec0,Akash Deep,-0.016871880133554194,0.008971465240255277,-0.04281685592805294,-0.010704213982013235,630,True,0.0321126419460397
5b7ab5a9,CV Varun,-0.01706849114581885,0.010822159016416658,-0.040183824581337416,0.000665847439802747,992,False,0.04084967202114016
44afbf2d,NJ Maddinson,-0.017196340388117144,0.009189085694053313,-0.043938680755464664,-0.010984670188866166,649,True,0.032954010566598496
b56dc5f7,BE Hendricks,-0.017971953601810507,0.009009302581633544,-0.046931941011981844,-0.011732985252995461,630,True,0.035198955758986385
e4cdf230,AS Roy,-0.020566694809017835,0.01058861880167998,-0.051995114045295804,-0.012998778511323951,663,True,0.03899633553397185
85b3fab2,T Stubbs,-0.021277272558743333,0.012855433608881918,-0.05406148442872729,-0.006601317320713744,833,True,0.04746016710801355
2c76b512,DJ Muthuswami,-0.02190628159805024,0.011713074087026487,-0.05436721214698014,-0.013591803036745035,631,True,0.040775409110235104
ad9c32a2,DJ Malan,-0.022113124157659286,0.011343622562715929,-0.05385580583027956,-0.01346395145756989,618,True,0.040391854372709673
b2a79f17,B Laughlin,-0.023354668741925887,0.014108726164386014,-0.05969963765616148,-0.007150394217356225,853,True,0.05254924343880525
a9fd84fb,M Markande,-0.024349350517667876,0.07640900815294116,-0.19558425369746113,0.0997120699862633,1000,False,0.29529632368372444
0a8fce53,Mustafizur Rahman,-0.026396657626882737,0.048628359916833355,-0.12412125176863971,0.0649259077693747,994,False,0.1890471595380144
23cca426,OF Smith,-0.02682374393941711,0.20004428646118855,-0.3930018120519009,0.4099652136017941,999,False,0.8029670256536949
f846de6a,MN Samuels,-0.026876341683481096,0.048261185727621066,-0.1247499791907436,0.06493560516773761,978,False,0.1896855843584812
b0946605,AS Joseph,-0.027693973654596794,0.015559445921448081,-0.06381512960769826,-0.002404066596048632,980,True,0.061411063011649634
9170ff49,Parvez Rasool,-0.028184676768426894,0.020808251218210092,-0.07119424463010715,-0.0038032763835316634,867,True,0.06739096824657549
a2f46292,KK Ahmed,-0.028251881830862465,0.013698693771618487,-0.06005257750507867,-0.007181119783344481,978,True,0.05287145772173419
983f2f61,Swapnil Singh,-0.028385370740710125,0.015057947989030918,-0.06225460539626988,-0.005553182417150975,948,True,0.056701422979118905
f18ba07f,Ankit Soni,-0.02931492807963074,0.08848500507756099,-0.2219247388282258,0.13379730291050318,958,False,0.355722041738729
e412cb64,HF Gurney,-0.030239615819259345,0.01551442194858693,-0.07721286360482386,-0.019303215901205966,616,True,0.057909647703617895
acc1aeda,SP Jackson,-0.0304896874303162,0.06703200432759696,-0.15480134835434972,0.10501508046055943,1000,False,0.2598164288149092
f6d8a7ab,K Kartikeya,-0.031152692074458435,0.01617785606991163,-0.07808772458948686,-0.019521931147371715,616,True,0.05856579344211514
aa5d8c9e,A Tomar,-0.0317941355480088,0.016518697441276417,-0.08101235751363213,-0.020253089378408033,630,True,0.0607592681352241
0c94f480,UBT Chand,-0.03210034549340423,0.06034463240974836,-0.15512897873633402,0.08381674184571508,998,False,0.2389457205820491
03806cf8,JR Hazlewood,-0.03235132272023811,0.04738023403704624,-0.1327199208565902,0.058062563862686115,996,False,0.19078248471927634
b4f5c2d9,KL Nagarkoti,-0.03376226900625205,0.017094784157714562,-0.06351383030192694,-0.02117127676730898,644,True,0.04234255353461795
9948e262,HE van der Dussen,-0.03400819824994696,0.03086979217200624,-0.09732007016120046,0.002629778681389192,944,False,0.09994984884258966
5b16a806,A Dananjaya,-0.03415165125834184,0.018632407811608645,-0.0852249832805963,-0.02130624582014907,622,True,0.06391873746044723
a97c8ec2,PWH de Silva,-0.034229936467908555,0.08630140034812787,-0.20281701127508958,0.12552468457427576,1000,False,0.32834169584936534
be869ccf,GHS Garton,-0.0344184733333416,0.01967288002250862,-0.07881161988986025,-0.011521753023107173,881,True,0.06728986686675308
60500956,RV Patel,-0.03524600341529432,0.0748490230846139,-0.20618306831796387,0.0961682038114584,951,False,0.30235127212942225
dce2019b,F Behardien,-0.036107271061602934,0.01972316377966735,-0.08077876287508635,-0.006791388605034454,937,True,0.0739873742700519
9a963804,LE Plunkett,-0.03613284881031435,0.01987106966747486,-0.07944928457617255,-0.013548938333849101,860,True,0.06590034624232345
030f3089,K Yadav,-0.036528674345580645,0.018511948940913698,-0.09512066799589201,-0.023780166998973003,651,True,0.071340500996919
8d2c70ad,Kuldeep Yadav,-0.03682707805937233,0.1270664689951883,-0.2892054582361537,0.22394779012151905,1000,False,0.5131532483576727
2e78f685,KR Sen,-0.03758107276262505,0.018650061114848997,-0.07194944944415095,-0.023983149814716977,642,True,0.047966299629433974
3fb19989,MA Starc,-0.03767571916851129,0.06326151653092277,-0.17578100906804894,0.0658609644711019,960,False,0.24164197353915084
81c36ee9,M Jansen,-0.037971567190288796,0.04031032628024858,-0.1227523864036716,0.03807947624768533,978,False,0.16083186265135693
81c08fa3,Umran Malik,-0.038620687976524924,0.02213140851539189,-0.0852659072066632,-0.00024316172356688315,985,True,0.08502274548309632
5fa06777,IK Pathan,-0.03879967793737579,0.023270383342644193,-0.09369150620819573,-0.00483834502313845,980,True,0.08885316118505729
626c5379,R Sathish,-0.03913351641595706,0.036173457379858824,-0.12533099589721863,0.01380933393553102,941,False,0.13914032983274965
462411b3,JJ Bumrah,-0.039233510687843164,0.08679985409943689,-0.20929597426618737,0.1325621618865956,1000,False,0.34185813615278293
e86754b2,TK Curran,-0.04013336618929488,0.07353848325835921,-0.1946298611034808,0.09875727249144747,996,False,0.2933871335949283
33ffc3dd,R Sanjay Yadav,-0.04188430742187206,0.020709743718716287,-0.08111274919641127,-0.027037583065470428,621,True,0.05407516613094085
871e9faf,Basil Thampi,-0.04193609778448792,0.06699834055614087,-0.17252742625325568,0.09550828099644744,1000,False,0.2680357072497031
14b14cd8,DM Bravo,-0.044260753981341876,0.02265450196737476,-0.11062986467774208,-0.02765746616943552,628,True,0.08297239850830657
245c97cb,TS Mills,-0.04434992549349685,0.05307845221044285,-0.1547444216593243,0.05399179772859683,995,False,0.20873621938792114
db31895a,AS Rajpoot,-0.04475852238525346,0.033628117850767435,-0.1249127512705855,0.01008736711319943,982,False,0.13500011838378492
d8b2f218,BB Sran,-0.04631468211735854,0.028165851196542843,-0.1093768140064752,-0.002415274308075965,999,True,0.10696153969839924
9a158001,Azhar Mahmood,-0.04697920594394503,0.02465658226599372,-0.11466724376693417,-0.028666810941733543,634,True,0.08600043282520063
a03bba42,T Shamsi,-0.048505167095232886,0.02585081644319146,-0.12074084646797698,-0.030185211616994244,636,True,0.09055563485098272
91a4a398,Z Khan,-0.05119361304779095,0.03227271185460179,-0.12522684478507176,0.0025689474080769856,997,False,0.12779579219314874
faa7365d,DR Shorey,-0.052898265117762536,0.028993651979479833,-0.12091997987531776,-0.021743736913798037,848,True,0.09917624296151972
b52ffbbd,FA Allen,-0.05313368959092536,0.02831761149790761,-0.1168245842468832,-0.010807613872363366,950,True,0.10601697037451983
957532de,S Aravind,-0.05354697078653044,0.07367503473451496,-0.21601615257781553,0.07751102071692476,1000,False,0.2935271732947403
96fd40ae,A Nehra,-0.054265141672826755,0.029890057666958687,-0.1229538812578485,-0.008160958895360155,993,True,0.11479292236248834
2f49c897,Mohammed Siraj,-0.05447518316445778,0.11097866058227553,-0.26542006895138776,0.17347672703306213,1000,False,0.43889679598444986
ad427b5c,Lalit Yadav,-0.0545434209935334,0.17621044613119768,-0.4190833562057268,0.2796469074423965,1000,False,0.6987302636481233
244048f6,Arshdeep Singh,-0.055128699522068635,0.08367764998345012,-0.22724360999715285,0.1042402536091986,998,False,0.33148386360635146
69be866a,Anureet Singh,-0.05522182923161175,0.08894736868777563,-0.24269302407856147,0.11146607722113507,1000,False,0.3541591012996965
1ee08e9a,JA Richardson,-0.05611418079308406,0.03342748830686755,-0.1443219498711771,-0.01522261887416537,875,True,0.12909933099701174
df064e1a,Ravi Bishnoi,-0.057198573194476396,0.04117371325271145,-0.16111643712472629,-0.00992158086178344,853,True,0.15119485626294285
acdc62f5,A Nortje,-0.059166324959362304,0.02898687269035228,-0.11111156301423553,-0.037037187671411835,636,True,0.07407437534282368
56ab442f,NM Coulter-Nile,-0.06169879914041965,0.05101290669596419,-0.16193934810000865,0.028118953302090834,1000,False,0.19005830140209948
ff1e68fa,B Indrajith,-0.06568704565339728,0.04291483631303611,-0.17336761972532358,-0.009457953031819694,957,True,0.16390966669350387
a316d663,GC Viljoen,-0.06724085675111313,0.03925127118608618,-0.15822888059512333,-0.015039173280782742,963,True,0.14318970731434058
8d92a2c3,MA Wood,-0.06796546398798904,0.035154373476814535,-0.1689212136176807,-0.042230303404420175,617,True,0.1266909102132605
e9c7f0d0,Fazalhaq Farooqi,-0.0706752990868475,0.03397524687441053,-0.17177831989405987,-0.04294457997351497,621,True,0.1288337399205449
94253925,GH Vihari,-0.0711242661767317,0.08686908728034073,-0.25719873048923464,0.06933589205523995,995,False,0.3265346225444746
c03c6200,DJG Sammy,-0.07135021803409455,0.03981493003628567,-0.16680307502716132,-0.024326487111438665,866,True,0.14247658791572265
0494fa6e,Vishnu Vinod,-0.07341035387163633,0.07437432253853901,-0.24169416159967733,0.05713111679712707,951,False,0.2988252783968044
4c5d73db,CR Woakes,-0.07418500511368517,0.0841752853509196,-0.2481249356084035,0.08642719751101821,1000,False,0.3345521331194217
76388dc8,S Badree,-0.07455685839285768,0.042017825478919364,-0.16452141206219192,-0.007207093666597433,988,True,0.15731431839559448
350bb1b1,AF Milne,-0.07571783310051847,0.03440511791493058,-0.15040714021441742,-0.0163764614624854,1000,True,0.13403067875193203
afe3355a,AR Bawne,-0.07776334097381733,0.04201287442273625,-0.19287757800592487,-0.048219394501481216,630,True,0.14465818350444365
caf69bf7,DR Sams,-0.08031918075700906,0.12318286458478973,-0.3276320402651446,0.1410989642692254,1000,False,0.46873100453437
f5180fe6,MG Johnson,-0.08984089904774936,0.1558605893553711,-0.4047806129942322,0.20799928535768114,1000,False,0.6127798983519133
7c3b3b78,VG Arora,-0.09055524246072238,0.054231153328644616,-0.21662083338399055,-0.011620585395146876,983,True,0.20500024798884367
7f048519,DJ Willey,-0.09075865474532818,0.05821293608118873,-0.23310567936462762,-0.019433451895204353,865,True,0.21367222746942327
235c2bb6,H Klaasen,-0.09197742172805749,0.1132814773793481,-0.34510014403270484,0.06818497802021836,997,False,0.4132851220529232
641ac5ff,IS Sodhi,-0.0940270152573386,0.05159251142214101,-0.21283559691175702,-0.03631857289317108,849,True,0.17651702401858593
2a2e6343,DT Christian,-0.09851206386376517,0.1623736754327869,-0.4102469101761398,0.22394254646590211,1000,False,0.6341894566420418
6aed7e79,PV Tambe,-0.0996105105769423,0.08515843885009076,-0.2927361485748256,0.0037396642169602767,935,False,0.29647581279178586
0a3d54b9,VR Aaron,-0.10027861436835483,0.07620993476719597,-0.26346105540622944,0.026940267432729304,980,False,0.29040132283895875
26d76ad9,Virat Singh,-0.10045090216775143,0.07517340490400522,-0.2648885383153491,-0.01059461299100474,854,True,0.25429392532434436
6b19d823,A Mishra,-0.10164119212267686,0.13130349916914363,-0.3750128934893982,0.15238377826237756,1000,False,0.5273966717517757
dcf81436,S Kaul,-0.10275585945776484,0.07095002197670355,-0.26290350422133957,0.019122735218818188,1000,False,0.28202623944015776
98ae73b1,PP Chawla,-0.10374020690601785,0.19767843233743518,-0.47609682590561836,0.29178378231328295,1000,False,0.7678806082189014
85e0cf10,M Prasidh Krishna,-0.10942623264115617,0.05407295704618679,-0.23017697352957397,-0.02084706825647964,996,True,0.20932990527309434
e2db2409,M Ashwin,-0.1177113022030867,0.07861245487131019,-0.2780215217267715,0.024378735905745016,1000,False,0.30240025763251654
75224f22,KMA Paul,-0.11805869793867378,0.096204704975759,-0.335648846833168,0.03624594565585041,990,False,0.3718947924890184
855a210c,AP Tare,-0.12122577759648819,0.05826362583549911,-0.25204985873211205,-0.031557109730467374,1000,True,0.22049274900164467
ada15e88,PSP Handscomb,-0.12786466902713176,0.06524998712693567,-0.3105284819230343,-0.07763212048075857,629,True,0.2328963614422757
9fc0ef64,PJ Sangwan,-0.12849233132830587,0.07642495377307645,-0.3012032264686537,-0.01146027989436917,994,True,0.28974294657428457
e938e1bc,P Kumar,-0.13203595464851764,0.06778675881132638,-0.27132907059377676,-0.018916358770350788,1000,True,0.25241271182342595
9d80c5e1,S Nadeem,-0.13388543403292005,0.06423128550566753,-0.2660639869193026,-0.032660533431647855,999,True,0.23340345348765476
eade4650,DJ Mitchell,-0.13541053989317686,0.07414480363861453,-0.3174858657885282,-0.05560470151394534,857,True,0.26188116427458286
b63e358a,RK Bhui,-0.14939109807645556,0.0930885730927394,-0.3955422105530999,-0.035156258826618075,856,True,0.3603859517264818
bd54eef5,N Jagadeesan,-0.1710985228332605,0.1097224347071888,-0.40794748082885696,-0.03446798659111889,871,True,0.3734794942377381
ff1e12a0,AJ Turner,-0.1826953182515192,0.11095924148700755,-0.4402868043931422,-0.019130088990905122,977,True,0.4211567154022371
f10e94c4,AD Nath,-0.21189026134908262,0.12723732732417622,-0.48927295098015466,-0.0015984828021929293,1000,True,0.48767446817796173
aedc3b7c,NS Naik,-0.21721692588823194,0.11564883918051096,-0.48199045529067447,-0.04015417694785242,944,True,0.441836278342822
57ee1fde,YS Chahal,-0.24392198670676146,0.08150366915553127,-0.4132098775898515,-0.0993788088775191,1000,True,0.3138310687123324
890946a0,NV Ojha,-0.32022117619043133,0.26060519856075104,-0.840299970744374,0.16863473435770052,1000,False,1.0089347051020745
